IT,67020,Carapelle Calvisio,Abruzzi,L'Aquila,AQ
IT,67020,Castel Di Ieri,Abruzzi,L'Aquila,AQ
IT,67020,Fossa,Abruzzi,L'Aquila,AQ
IT,67020,Acciano,Abruzzi,L'Aquila,AQ
IT,67020,Tione Degli Abruzzi,Abruzzi,L'Aquila,AQ
IT,67020,San Benedetto In Perillis,Abruzzi,L'Aquila,AQ
IT,67020,Fagnano Alto,Abruzzi,L'Aquila,AQ
IT,67020,Prata D'Ansidonia,Abruzzi,L'Aquila,AQ
IT,67020,Goriano Valli,Abruzzi,L'Aquila,AQ
IT,67020,Castelvecchio Calvisio,Abruzzi,L'Aquila,AQ
IT,67020,Navelli,Abruzzi,L'Aquila,AQ
IT,67021,Barisciano,Abruzzi,L'Aquila,AQ
IT,67021,Picenze,Abruzzi,L'Aquila,AQ
IT,67022,Capestrano,Abruzzi,L'Aquila,AQ
IT,67023,Castel Del Monte,Abruzzi,L'Aquila,AQ
IT,67024,Castelvecchio Subequo,Abruzzi,L'Aquila,AQ
IT,67025,Ofena,Abruzzi,L'Aquila,AQ
IT,67026,Poggio Picenze,Abruzzi,L'Aquila,AQ
IT,67027,Raiano,Abruzzi,L'Aquila,AQ
IT,67028,San Demetrio Ne' Vestini,Abruzzi,L'Aquila,AQ
IT,67029,Secinaro,Abruzzi,L'Aquila,AQ
IT,67030,Barrea,Abruzzi,L'Aquila,AQ
IT,67030,Roccacasale,Abruzzi,L'Aquila,AQ
IT,67030,Goriano Sicoli,Abruzzi,L'Aquila,AQ
IT,67030,Campo Di Fano,Abruzzi,L'Aquila,AQ
IT,67030,Rocca Pia,Abruzzi,L'Aquila,AQ
IT,67030,Villetta Barrea,Abruzzi,L'Aquila,AQ
IT,67030,Torre Dei Nolfi,Abruzzi,L'Aquila,AQ
IT,67030,Cocullo,Abruzzi,L'Aquila,AQ
IT,67030,Alfedena,Abruzzi,L'Aquila,AQ
IT,67030,Cansano,Abruzzi,L'Aquila,AQ
IT,67030,Introdacqua,Abruzzi,L'Aquila,AQ
IT,67030,Scontrone,Abruzzi,L'Aquila,AQ
IT,67030,Corfinio,Abruzzi,L'Aquila,AQ
IT,67030,Campo Di Giove,Abruzzi,L'Aquila,AQ
IT,67030,Opi,Abruzzi,L'Aquila,AQ
IT,67030,Pacentro,Abruzzi,L'Aquila,AQ
IT,67030,Villalago,Abruzzi,L'Aquila,AQ
IT,67030,Prezza,Abruzzi,L'Aquila,AQ
IT,67030,Civitella Alfedena,Abruzzi,L'Aquila,AQ
IT,67030,Anversa Degli Abruzzi,Abruzzi,L'Aquila,AQ
IT,67030,Castrovalva,Abruzzi,L'Aquila,AQ
IT,67030,Villa Scontrone,Abruzzi,L'Aquila,AQ
IT,67030,Ateleta,Abruzzi,L'Aquila,AQ
IT,67030,Vittorito,Abruzzi,L'Aquila,AQ
IT,67030,Bugnara,Abruzzi,L'Aquila,AQ
IT,67031,Roccacinquemiglia,Abruzzi,L'Aquila,AQ
IT,67031,Castel Di Sangro,Abruzzi,L'Aquila,AQ
IT,67032,Pescasseroli,Abruzzi,L'Aquila,AQ
IT,67033,Pescocostanzo,Abruzzi,L'Aquila,AQ
IT,67034,Pettorano Sul Gizio,Abruzzi,L'Aquila,AQ
IT,67035,Pratola Peligna,Abruzzi,L'Aquila,AQ
IT,67035,Bagnaturo,Abruzzi,L'Aquila,AQ
IT,67036,Rivisondoli,Abruzzi,L'Aquila,AQ
IT,67037,Aremogna,Abruzzi,L'Aquila,AQ
IT,67037,Pietransieri,Abruzzi,L'Aquila,AQ
IT,67037,Roccaraso,Abruzzi,L'Aquila,AQ
IT,67038,Frattura,Abruzzi,L'Aquila,AQ
IT,67038,Scanno,Abruzzi,L'Aquila,AQ
IT,67038,Frattura Di Scanno,Abruzzi,L'Aquila,AQ
IT,67039,Cavate,Abruzzi,L'Aquila,AQ
IT,67039,Albanese,Abruzzi,L'Aquila,AQ
IT,67039,Torrone Di Sulmona,Abruzzi,L'Aquila,AQ
IT,67039,Marane,Abruzzi,L'Aquila,AQ
IT,67039,Torrone,Abruzzi,L'Aquila,AQ
IT,67039,Abazia Di Sulmona,Abruzzi,L'Aquila,AQ
IT,67039,Sulmona,Abruzzi,L'Aquila,AQ
IT,67039,Arabona,Abruzzi,L'Aquila,AQ
IT,67040,Collarmele,Abruzzi,L'Aquila,AQ
IT,67040,San Martino D'Ocre,Abruzzi,L'Aquila,AQ
IT,67040,Ocre,Abruzzi,L'Aquila,AQ
IT,67041,Aielli,Abruzzi,L'Aquila,AQ
IT,67041,Aielli Stazione,Abruzzi,L'Aquila,AQ
IT,67043,Celano,Abruzzi,L'Aquila,AQ
IT,67044,Cerchio,Abruzzi,L'Aquila,AQ
IT,67045,Casamaina Di Lucoli,Abruzzi,L'Aquila,AQ
IT,67045,Lucoli,Abruzzi,L'Aquila,AQ
IT,67045,Casamaina,Abruzzi,L'Aquila,AQ
IT,67045,Ville Di Lucoli,Abruzzi,L'Aquila,AQ
IT,67046,Ovindoli,Abruzzi,L'Aquila,AQ
IT,67046,Santo Iona,Abruzzi,L'Aquila,AQ
IT,67046,San Potito,Abruzzi,L'Aquila,AQ
IT,67047,Rocca Di Cambio,Abruzzi,L'Aquila,AQ
IT,67048,Rovere Di Rocca Di Mezzo,Abruzzi,L'Aquila,AQ
IT,67048,Rocca Di Mezzo,Abruzzi,L'Aquila,AQ
IT,67048,Rovere,Abruzzi,L'Aquila,AQ
IT,67049,San Nicola Di Tornimparte,Abruzzi,L'Aquila,AQ
IT,67049,Rocca Santo Stefano Di Tornimparte,Abruzzi,L'Aquila,AQ
IT,67049,Tornimparte,Abruzzi,L'Aquila,AQ
IT,67049,Rocca Santo Stefano,Abruzzi,L'Aquila,AQ
IT,67049,San Nicola,Abruzzi,L'Aquila,AQ
IT,67049,Villagrande,Abruzzi,L'Aquila,AQ
IT,67050,San Sebastiano,Abruzzi,L'Aquila,AQ
IT,67050,Massa D'Albe,Abruzzi,L'Aquila,AQ
IT,67050,Bisegna,Abruzzi,L'Aquila,AQ
IT,67050,Villavallelonga,Abruzzi,L'Aquila,AQ
IT,67050,Pagliara,Abruzzi,L'Aquila,AQ
IT,67050,Canistro Inferiore,Abruzzi,L'Aquila,AQ
IT,67050,San Vincenzo Valle Roveto,Abruzzi,L'Aquila,AQ
IT,67050,Morino,Abruzzi,L'Aquila,AQ
IT,67050,Roccavivi,Abruzzi,L'Aquila,AQ
IT,67050,Grancia,Abruzzi,L'Aquila,AQ
IT,67050,Pero Dei Santi,Abruzzi,L'Aquila,AQ
IT,67050,Castellafiume,Abruzzi,L'Aquila,AQ
IT,67050,San Vincenzo Vecchio,Abruzzi,L'Aquila,AQ
IT,67050,Ortona Dei Marsi,Abruzzi,L'Aquila,AQ
IT,67050,Rendinara,Abruzzi,L'Aquila,AQ
IT,67050,Canistro Superiore,Abruzzi,L'Aquila,AQ
IT,67050,San Vincenzo Valle Roveto Superiore,Abruzzi,L'Aquila,AQ
IT,67050,Forme,Abruzzi,L'Aquila,AQ
IT,67050,Canistro,Abruzzi,L'Aquila,AQ
IT,67050,Collelongo,Abruzzi,L'Aquila,AQ
IT,67050,Albe,Abruzzi,L'Aquila,AQ
IT,67050,Castronovo,Abruzzi,L'Aquila,AQ
IT,67050,Lecce Nei Marsi,Abruzzi,L'Aquila,AQ
IT,67050,Ortucchio,Abruzzi,L'Aquila,AQ
IT,67050,Corona,Abruzzi,L'Aquila,AQ
IT,67050,Carrito,Abruzzi,L'Aquila,AQ
IT,67050,Pagliara Dei Marsi,Abruzzi,L'Aquila,AQ
IT,67050,Civita D'Antino,Abruzzi,L'Aquila,AQ
IT,67051,Paterno,Abruzzi,L'Aquila,AQ
IT,67051,Antrosano,Abruzzi,L'Aquila,AQ
IT,67051,San Pelino,Abruzzi,L'Aquila,AQ
IT,67051,Avezzano,Abruzzi,L'Aquila,AQ
IT,67051,Cese,Abruzzi,L'Aquila,AQ
IT,67051,Santuario Di Pietracquaria,Abruzzi,L'Aquila,AQ
IT,67052,Balsorano Nuovo,Abruzzi,L'Aquila,AQ
IT,67052,Balsorano,Abruzzi,L'Aquila,AQ
IT,67052,Ridotti,Abruzzi,L'Aquila,AQ
IT,67052,Ridotti Di Balsorano,Abruzzi,L'Aquila,AQ
IT,67053,Pescocanale,Abruzzi,L'Aquila,AQ
IT,67053,Pescocanale Di Capistrello,Abruzzi,L'Aquila,AQ
IT,67053,Capistrello,Abruzzi,L'Aquila,AQ
IT,67053,Corcumello,Abruzzi,L'Aquila,AQ
IT,67054,Civitella Roveto,Abruzzi,L'Aquila,AQ
IT,67054,Meta,Abruzzi,L'Aquila,AQ
IT,67055,Gioia Dei Marsi,Abruzzi,L'Aquila,AQ
IT,67055,Casali D'Aschi,Abruzzi,L'Aquila,AQ
IT,67056,Luco Dei Marsi,Abruzzi,L'Aquila,AQ
IT,67057,Venere,Abruzzi,L'Aquila,AQ
IT,67057,Pescina,Abruzzi,L'Aquila,AQ
IT,67058,San Benedetto Dei Marsi,Abruzzi,L'Aquila,AQ
IT,67059,Trasacco,Abruzzi,L'Aquila,AQ
IT,67060,Cappadocia,Abruzzi,L'Aquila,AQ
IT,67060,Petrella Liri,Abruzzi,L'Aquila,AQ
IT,67060,Verrecchie,Abruzzi,L'Aquila,AQ
IT,67061,Colli Di Montebove,Abruzzi,L'Aquila,AQ
IT,67061,Montesabinese,Abruzzi,L'Aquila,AQ
IT,67061,Pietrasecca,Abruzzi,L'Aquila,AQ
IT,67061,Villa Romana,Abruzzi,L'Aquila,AQ
IT,67061,Carsoli,Abruzzi,L'Aquila,AQ
IT,67061,Tufo Di Carsoli,Abruzzi,L'Aquila,AQ
IT,67061,Poggio Cinolfo,Abruzzi,L'Aquila,AQ
IT,67062,Rosciolo,Abruzzi,L'Aquila,AQ
IT,67062,Marano Dei Marsi,Abruzzi,L'Aquila,AQ
IT,67062,Rosciolo Dei Marsi,Abruzzi,L'Aquila,AQ
IT,67062,Magliano De' Marsi,Abruzzi,L'Aquila,AQ
IT,67063,Oricola,Abruzzi,L'Aquila,AQ
IT,67063,Civita,Abruzzi,L'Aquila,AQ
IT,67064,Pereto,Abruzzi,L'Aquila,AQ
IT,67066,Rocca Di Botte,Abruzzi,L'Aquila,AQ
IT,67067,Sante Marie,Abruzzi,L'Aquila,AQ
IT,67067,Scanzano,Abruzzi,L'Aquila,AQ
IT,67067,Santo Stefano Di Sante Marie,Abruzzi,L'Aquila,AQ
IT,67067,Santo Stefano,Abruzzi,L'Aquila,AQ
IT,67068,Cappelle Dei Marsi,Abruzzi,L'Aquila,AQ
IT,67068,Scurcola Marsicana,Abruzzi,L'Aquila,AQ
IT,67068,Cappelle,Abruzzi,L'Aquila,AQ
IT,67069,San Donato,Abruzzi,L'Aquila,AQ
IT,67069,Tagliacozzo,Abruzzi,L'Aquila,AQ
IT,67069,San Donato Di Tagliacozzo,Abruzzi,L'Aquila,AQ
IT,67069,Villa San Sebastiano,Abruzzi,L'Aquila,AQ
IT,67069,Poggio Filippo,Abruzzi,L'Aquila,AQ
IT,67069,Sorbo Di Tagliacozzo,Abruzzi,L'Aquila,AQ
IT,67069,Gallo Di Tagliacozzo,Abruzzi,L'Aquila,AQ
IT,67069,Sorbo,Abruzzi,L'Aquila,AQ
IT,67069,Tremonti,Abruzzi,L'Aquila,AQ
IT,67069,Poggetello,Abruzzi,L'Aquila,AQ
IT,67069,Roccacerro,Abruzzi,L'Aquila,AQ
IT,67069,Gallo,Abruzzi,L'Aquila,AQ
IT,67069,Poggetello Di Tagliacozzo,Abruzzi,L'Aquila,AQ
IT,67100,San Gregorio,Abruzzi,L'Aquila,AQ
IT,67100,San Vittorino,Abruzzi,L'Aquila,AQ
IT,67100,Bagno,Abruzzi,L'Aquila,AQ
IT,67100,Onna,Abruzzi,L'Aquila,AQ
IT,67100,L'Aquila,Abruzzi,L'Aquila,AQ
IT,67100,Sassa,Abruzzi,L'Aquila,AQ
IT,67100,Colle Brincioni,Abruzzi,L'Aquila,AQ
IT,67100,Pianola,Abruzzi,L'Aquila,AQ
IT,67100,Campo Imperatore,Abruzzi,L'Aquila,AQ
IT,67100,Camarda,Abruzzi,L'Aquila,AQ
IT,67100,San Vittorino Amiterno,Abruzzi,L'Aquila,AQ
IT,67100,Forcella,Abruzzi,L'Aquila,AQ
IT,67100,Bazzano,Abruzzi,L'Aquila,AQ
IT,67100,Santi,Abruzzi,L'Aquila,AQ
IT,67100,Paganica,Abruzzi,L'Aquila,AQ
IT,67100,Monticchio,Abruzzi,L'Aquila,AQ
IT,67100,Arischia,Abruzzi,L'Aquila,AQ
IT,67100,San Benedetto,Abruzzi,L'Aquila,AQ
IT,67100,Colle Di Roio,Abruzzi,L'Aquila,AQ
IT,67100,Poggio Di Roio,Abruzzi,L'Aquila,AQ
IT,67100,Pile,Abruzzi,L'Aquila,AQ
IT,67100,Pagliare,Abruzzi,L'Aquila,AQ
IT,67100,Preturo,Abruzzi,L'Aquila,AQ
IT,67100,Collebrincioni,Abruzzi,L'Aquila,AQ
IT,67100,Tempera,Abruzzi,L'Aquila,AQ
IT,67100,Coppito,Abruzzi,L'Aquila,AQ
IT,67100,Assergi,Abruzzi,L'Aquila,AQ
IT,67100,Aragno,Abruzzi,L'Aquila,AQ
IT,67100,Roio Piano,Abruzzi,L'Aquila,AQ
IT,66010,Montenerodomo,Abruzzi,Chieti,CH
IT,66010,Miglianico,Abruzzi,Chieti,CH
IT,66010,Villamagna,Abruzzi,Chieti,CH
IT,66010,Terranova,Abruzzi,Chieti,CH
IT,66010,Ripa Teatina,Abruzzi,Chieti,CH
IT,66010,San Martino Sulla Marrucina,Abruzzi,Chieti,CH
IT,66010,Pretoro,Abruzzi,Chieti,CH
IT,66010,Vacri,Abruzzi,Chieti,CH
IT,66010,Torrevecchia Teatina,Abruzzi,Chieti,CH
IT,66010,Fara Filiorum Petri,Abruzzi,Chieti,CH
IT,66010,Castelferrato,Abruzzi,Chieti,CH
IT,66010,Roccamontepiano,Abruzzi,Chieti,CH
IT,66010,Giuliano Teatino,Abruzzi,Chieti,CH
IT,66010,Tollo,Abruzzi,Chieti,CH
IT,66010,Pennapiedimonte,Abruzzi,Chieti,CH
IT,66010,San Rocco,Abruzzi,Chieti,CH
IT,66010,Colledimacine,Abruzzi,Chieti,CH
IT,66010,Lettopalena,Abruzzi,Chieti,CH
IT,66010,Rapino,Abruzzi,Chieti,CH
IT,66010,Casacanditella,Abruzzi,Chieti,CH
IT,66010,Ari,Abruzzi,Chieti,CH
IT,66010,Gessopalena,Abruzzi,Chieti,CH
IT,66010,Palombaro,Abruzzi,Chieti,CH
IT,66010,Lama Dei Peligni,Abruzzi,Chieti,CH
IT,66010,Canosa Sannita,Abruzzi,Chieti,CH
IT,66010,Semivicoli,Abruzzi,Chieti,CH
IT,66010,Civitella Messer Raimondo,Abruzzi,Chieti,CH
IT,66010,San Pietro,Abruzzi,Chieti,CH
IT,66011,Bucchianico,Abruzzi,Chieti,CH
IT,66011,Colle Sant'Antonio,Abruzzi,Chieti,CH
IT,66012,Casalincontrada,Abruzzi,Chieti,CH
IT,66014,Crecchio,Abruzzi,Chieti,CH
IT,66014,Villa Tucci,Abruzzi,Chieti,CH
IT,66015,Fara San Martino,Abruzzi,Chieti,CH
IT,66016,Comino,Abruzzi,Chieti,CH
IT,66016,Piano Delle Fonti,Abruzzi,Chieti,CH
IT,66016,Villa San Vincenzo,Abruzzi,Chieti,CH
IT,66016,Caporosso,Abruzzi,Chieti,CH
IT,66016,Guardiagrele,Abruzzi,Chieti,CH
IT,66017,Palena,Abruzzi,Chieti,CH
IT,66018,Taranta Peligna,Abruzzi,Chieti,CH
IT,66019,Fallascoso,Abruzzi,Chieti,CH
IT,66019,Torricella Peligna,Abruzzi,Chieti,CH
IT,66020,Paglieta,Abruzzi,Chieti,CH
IT,66020,Sant'Egidio,Abruzzi,Chieti,CH
IT,66020,Sambuceto,Abruzzi,Chieti,CH
IT,66020,Villalfonsina,Abruzzi,Chieti,CH
IT,66020,Scerni,Abruzzi,Chieti,CH
IT,66020,Pollutri,Abruzzi,Chieti,CH
IT,66020,Torino Di Sangro,Abruzzi,Chieti,CH
IT,66020,San Giacomo Di Scerni,Abruzzi,Chieti,CH
IT,66020,San Giovanni Teatino,Abruzzi,Chieti,CH
IT,66020,Rocca San Giovanni,Abruzzi,Chieti,CH
IT,66020,Torino Di Sangro Stazione,Abruzzi,Chieti,CH
IT,66021,Miracoli,Abruzzi,Chieti,CH
IT,66021,Casalbordino Stazione,Abruzzi,Chieti,CH
IT,66021,Casalbordino,Abruzzi,Chieti,CH
IT,66022,Fossacesia,Abruzzi,Chieti,CH
IT,66022,Scorciosa,Abruzzi,Chieti,CH
IT,66022,Villascorciosa,Abruzzi,Chieti,CH
IT,66022,Fossacesia Marina,Abruzzi,Chieti,CH
IT,66023,Francavilla Al Mare,Abruzzi,Chieti,CH
IT,66023,Francavilla Al Mare Rione Foro,Abruzzi,Chieti,CH
IT,66026,Ortona,Abruzzi,Chieti,CH
IT,66026,Villa Caldari,Abruzzi,Chieti,CH
IT,66026,San Leonardo,Abruzzi,Chieti,CH
IT,66026,Villa San Nicola,Abruzzi,Chieti,CH
IT,66026,Villa Grande,Abruzzi,Chieti,CH
IT,66026,Ortona Foro,Abruzzi,Chieti,CH
IT,66026,Villa San Leonardo,Abruzzi,Chieti,CH
IT,66026,San Nicola,Abruzzi,Chieti,CH
IT,66026,Ortona Porto,Abruzzi,Chieti,CH
IT,66030,Mozzagrogna,Abruzzi,Chieti,CH
IT,66030,Villa Romagnoli,Abruzzi,Chieti,CH
IT,66030,Montazzoli,Abruzzi,Chieti,CH
IT,66030,Santa Maria Imbaro,Abruzzi,Chieti,CH
IT,66030,Poggiofiorito,Abruzzi,Chieti,CH
IT,66030,Treglio,Abruzzi,Chieti,CH
IT,66030,Arielli,Abruzzi,Chieti,CH
IT,66030,Frisa,Abruzzi,Chieti,CH
IT,66030,Filetto,Abruzzi,Chieti,CH
IT,66030,Carpineto Sinello,Abruzzi,Chieti,CH
IT,66030,Guastameroli,Abruzzi,Chieti,CH
IT,66031,Casalanguida,Abruzzi,Chieti,CH
IT,66032,Castel Frentano,Abruzzi,Chieti,CH
IT,66033,Castiglione Messer Marino,Abruzzi,Chieti,CH
IT,66034,Lanciano,Abruzzi,Chieti,CH
IT,66034,Madonna Del Carmine,Abruzzi,Chieti,CH
IT,66034,Rizzacorno,Abruzzi,Chieti,CH
IT,66034,Villa Elce,Abruzzi,Chieti,CH
IT,66034,Nasuti,Abruzzi,Chieti,CH
IT,66034,Sant'Amato,Abruzzi,Chieti,CH
IT,66036,Orsogna,Abruzzi,Chieti,CH
IT,66037,Sant'Eusanio Del Sangro,Abruzzi,Chieti,CH
IT,66038,Marina Di San Vito,Abruzzi,Chieti,CH
IT,66038,Sant'Apollinare Chietino,Abruzzi,Chieti,CH
IT,66038,San Vito Chietino,Abruzzi,Chieti,CH
IT,66040,Civitaluparella,Abruzzi,Chieti,CH
IT,66040,Quadri,Abruzzi,Chieti,CH
IT,66040,Montelapiano,Abruzzi,Chieti,CH
IT,66040,Perano,Abruzzi,Chieti,CH
IT,66040,Gamberale,Abruzzi,Chieti,CH
IT,66040,Castelguidone,Abruzzi,Chieti,CH
IT,66040,Roio Del Sangro,Abruzzi,Chieti,CH
IT,66040,Pennadomo,Abruzzi,Chieti,CH
IT,66040,Giuliopoli,Abruzzi,Chieti,CH
IT,66040,Colledimezzo,Abruzzi,Chieti,CH
IT,66040,Montebello Sul Sangro,Abruzzi,Chieti,CH
IT,66040,Monteferrante,Abruzzi,Chieti,CH
IT,66040,Selva,Abruzzi,Chieti,CH
IT,66040,Fallo,Abruzzi,Chieti,CH
IT,66040,Buonanotte,Abruzzi,Chieti,CH
IT,66040,Roccascalegna,Abruzzi,Chieti,CH
IT,66040,Rosello,Abruzzi,Chieti,CH
IT,66040,Borrello,Abruzzi,Chieti,CH
IT,66040,Selva Di Altino,Abruzzi,Chieti,CH
IT,66040,Altino,Abruzzi,Chieti,CH
IT,66040,Pietraferrazzana,Abruzzi,Chieti,CH
IT,66040,Pizzoferrato,Abruzzi,Chieti,CH
IT,66041,Piazzano Di Atessa,Abruzzi,Chieti,CH
IT,66041,Piana La Fara,Abruzzi,Chieti,CH
IT,66041,Atessa,Abruzzi,Chieti,CH
IT,66041,Piazzano,Abruzzi,Chieti,CH
IT,66041,Monte Marcone,Abruzzi,Chieti,CH
IT,66042,Bomba,Abruzzi,Chieti,CH
IT,66043,Selva Piana,Abruzzi,Chieti,CH
IT,66043,Casoli,Abruzzi,Chieti,CH
IT,66044,Archi,Abruzzi,Chieti,CH
IT,66044,Piane D'Archi,Abruzzi,Chieti,CH
IT,66045,Schiavi Di Abruzzo,Abruzzi,Chieti,CH
IT,66045,Taverna Di Schiavi Di Abruzzo,Abruzzi,Chieti,CH
IT,66046,Tornareccio,Abruzzi,Chieti,CH
IT,66046,San Giovanni,Abruzzi,Chieti,CH
IT,66047,Villa Santa Maria,Abruzzi,Chieti,CH
IT,66050,Palmoli,Abruzzi,Chieti,CH
IT,66050,Carunchio,Abruzzi,Chieti,CH
IT,66050,Monteodorisio,Abruzzi,Chieti,CH
IT,66050,Torrebruna,Abruzzi,Chieti,CH
IT,66050,Fresagrandinaria,Abruzzi,Chieti,CH
IT,66050,San Giovanni Lipioni,Abruzzi,Chieti,CH
IT,66050,Celenza Sul Trigno,Abruzzi,Chieti,CH
IT,66050,Liscia,Abruzzi,Chieti,CH
IT,66050,Olmi,Abruzzi,Chieti,CH
IT,66050,Dogliola,Abruzzi,Chieti,CH
IT,66050,Roccaspinalveti,Abruzzi,Chieti,CH
IT,66050,San Salvo,Abruzzi,Chieti,CH
IT,66050,Furci,Abruzzi,Chieti,CH
IT,66050,San Salvo Marina,Abruzzi,Chieti,CH
IT,66050,Fraine,Abruzzi,Chieti,CH
IT,66050,Tufillo,Abruzzi,Chieti,CH
IT,66050,Lentella,Abruzzi,Chieti,CH
IT,66050,San Buono,Abruzzi,Chieti,CH
IT,66050,Guilmi,Abruzzi,Chieti,CH
IT,66050,Guardiabruna,Abruzzi,Chieti,CH
IT,66051,Cupello,Abruzzi,Chieti,CH
IT,66052,Gissi,Abruzzi,Chieti,CH
IT,66054,San Lorenzo Di Vasto,Abruzzi,Chieti,CH
IT,66054,Vasto,Abruzzi,Chieti,CH
IT,66054,Marina Di Vasto,Abruzzi,Chieti,CH
IT,66054,Incoronata Di Vasto,Abruzzi,Chieti,CH
IT,66054,Vasto Marina,Abruzzi,Chieti,CH
IT,66100,Chieti,Abruzzi,Chieti,CH
IT,66100,Brecciarola,Abruzzi,Chieti,CH
IT,66100,Chieti Scalo,Abruzzi,Chieti,CH
IT,66100,Chieti Stazione,Abruzzi,Chieti,CH
IT,66100,Tricalle,Abruzzi,Chieti,CH
IT,65010,Picciano,Abruzzi,Pescara,PE
IT,65010,Moscufo,Abruzzi,Pescara,PE
IT,65010,Piccianello,Abruzzi,Pescara,PE
IT,65010,Farindola,Abruzzi,Pescara,PE
IT,65010,Nocciano,Abruzzi,Pescara,PE
IT,65010,Villa Raspa,Abruzzi,Pescara,PE
IT,65010,Brittoli,Abruzzi,Pescara,PE
IT,65010,Vestea,Abruzzi,Pescara,PE
IT,65010,Santa Lucia Di Collecorvino,Abruzzi,Pescara,PE
IT,65010,Caprara D'Abruzzo,Abruzzi,Pescara,PE
IT,65010,Civitaquana,Abruzzi,Pescara,PE
IT,65010,Barberi,Abruzzi,Pescara,PE
IT,65010,Elice,Abruzzi,Pescara,PE
IT,65010,Montebello Di Bertona,Abruzzi,Pescara,PE
IT,65010,Collecorvino,Abruzzi,Pescara,PE
IT,65010,Santa Teresa,Abruzzi,Pescara,PE
IT,65010,Carpineto Della Nora,Abruzzi,Pescara,PE
IT,65010,Cappelle Sul Tavo,Abruzzi,Pescara,PE
IT,65010,Vicoli,Abruzzi,Pescara,PE
IT,65010,Civitella Casanova,Abruzzi,Pescara,PE
IT,65010,Santa Lucia,Abruzzi,Pescara,PE
IT,65010,Villa Celiera,Abruzzi,Pescara,PE
IT,65010,Spoltore,Abruzzi,Pescara,PE
IT,65010,Congiunti,Abruzzi,Pescara,PE
IT,65011,Catignano,Abruzzi,Pescara,PE
IT,65012,Villanova,Abruzzi,Pescara,PE
IT,65012,Vallemare Di Cepagatti,Abruzzi,Pescara,PE
IT,65012,Villareia,Abruzzi,Pescara,PE
IT,65012,Cepagatti,Abruzzi,Pescara,PE
IT,65012,Vallemare,Abruzzi,Pescara,PE
IT,65013,Marina,Abruzzi,Pescara,PE
IT,65013,San Martino Bassa,Abruzzi,Pescara,PE
IT,65013,Villa Cipresso,Abruzzi,Pescara,PE
IT,65013,Citta' Sant'Angelo,Abruzzi,Pescara,PE
IT,65014,Loreto Aprutino,Abruzzi,Pescara,PE
IT,65015,Montesilvano Marina,Abruzzi,Pescara,PE
IT,65015,Montesilvano Colle,Abruzzi,Pescara,PE
IT,65015,Villa Carmine,Abruzzi,Pescara,PE
IT,65015,Montesilvano Spiaggia,Abruzzi,Pescara,PE
IT,65015,Montesilvano,Abruzzi,Pescara,PE
IT,65017,Penne,Abruzzi,Pescara,PE
